group,band,feature_1,feature_2,spearman_r,abs_spearman_r
Control,delta,Pz_delta_power,O2_delta_power,0.8021672686857461,0.8021672686857461
Control,delta,P4_delta_power,P8_delta_power,0.6696304529035844,0.6696304529035844
Control,delta,P4_delta_power,O1_delta_power,0.6341761600444568,0.6341761600444568
Control,delta,P4_delta_power,O2_delta_power,0.7324812447902195,0.7324812447902195
Control,delta,P8_delta_power,O1_delta_power,0.7762711864406779,0.7762711864406779
Control,delta,P8_delta_power,O2_delta_power,0.7613225896082245,0.7613225896082245
Control,delta,O1_delta_power,O2_delta_power,0.7645457071408724,0.7645457071408724
ADHD,theta,Fp1_theta_power,Fp2_theta_power,0.7845584346906399,0.7845584346906399
ADHD,theta,Fp1_theta_power,F7_theta_power,0.5250132205182443,0.5250132205182443
ADHD,theta,Fp1_theta_power,F3_theta_power,0.625753569539926,0.625753569539926
ADHD,theta,Fp1_theta_power,Fz_theta_power,0.5699101004759387,0.5699101004759387
ADHD,theta,Fp1_theta_power,F4_theta_power,0.668958223162348,0.668958223162348
ADHD,theta,Fp1_theta_power,F8_theta_power,0.4565309360126917,0.4565309360126917
ADHD,theta,Fp1_theta_power,T7_theta_power,0.5096774193548387,0.5096774193548387
ADHD,theta,Fp1_theta_power,C3_theta_power,0.5052353252247488,0.5052353252247488
ADHD,theta,Fp1_theta_power,Cz_theta_power,0.5530407191961925,0.5530407191961925
ADHD,theta,Fp1_theta_power,C4_theta_power,0.43008989952406135,0.43008989952406135
ADHD,theta,Fp1_theta_power,T8_theta_power,0.39153886832363827,0.39153886832363827
ADHD,theta,Fp1_theta_power,P7_theta_power,0.539132734003173,0.539132734003173
ADHD,theta,Fp1_theta_power,P3_theta_power,0.5683765203595981,0.5683765203595981
ADHD,theta,Fp1_theta_power,Pz_theta_power,0.5435748281332629,0.5435748281332629
ADHD,theta,Fp1_theta_power,P4_theta_power,0.5725542041248017,0.5725542041248017
ADHD,theta,Fp1_theta_power,P8_theta_power,0.44272871496562666,0.44272871496562666
ADHD,theta,Fp1_theta_power,O1_theta_power,0.43759915388683235,0.43759915388683235
ADHD,theta,Fp1_theta_power,O2_theta_power,0.5358011634056055,0.5358011634056055
ADHD,theta,Fp2_theta_power,F7_theta_power,0.4817028027498678,0.4817028027498678
ADHD,theta,Fp2_theta_power,F3_theta_power,0.4781597038603913,0.4781597038603913
ADHD,theta,Fp2_theta_power,Fz_theta_power,0.3987308302485457,0.3987308302485457
ADHD,theta,Fp2_theta_power,F4_theta_power,0.5222633527234267,0.5222633527234267
ADHD,theta,Fp2_theta_power,F8_theta_power,0.502221047065045,0.502221047065045
ADHD,theta,Fp2_theta_power,T7_theta_power,0.42971972501322053,0.42971972501322053
ADHD,theta,Fp2_theta_power,C3_theta_power,0.4535695399259651,0.4535695399259651
ADHD,theta,Fp2_theta_power,Cz_theta_power,0.370174510840825,0.370174510840825
ADHD,theta,Fp2_theta_power,C4_theta_power,0.2500793231094659,0.2500793231094659
ADHD,theta,Fp2_theta_power,T8_theta_power,0.34838709677419355,0.34838709677419355
ADHD,theta,Fp2_theta_power,P7_theta_power,0.4919619249074564,0.4919619249074564
ADHD,theta,Fp2_theta_power,P3_theta_power,0.43162347964040193,0.43162347964040193
ADHD,theta,Fp2_theta_power,Pz_theta_power,0.39037546271813856,0.39037546271813856
ADHD,theta,Fp2_theta_power,P4_theta_power,0.597990481226864,0.597990481226864
ADHD,theta,Fp2_theta_power,P8_theta_power,0.5378635642517187,0.5378635642517187
ADHD,theta,Fp2_theta_power,O1_theta_power,0.3920676890534109,0.3920676890534109
ADHD,theta,Fp2_theta_power,O2_theta_power,0.49550502379693284,0.49550502379693284
ADHD,theta,F7_theta_power,F3_theta_power,0.5295610787942887,0.5295610787942887
ADHD,theta,F7_theta_power,Fz_theta_power,0.40724484399788474,0.40724484399788474
ADHD,theta,F7_theta_power,F4_theta_power,0.46208355367530407,0.46208355367530407
ADHD,theta,F7_theta_power,F8_theta_power,0.6071390798519302,0.6071390798519302
ADHD,theta,F7_theta_power,T7_theta_power,0.5028027498677948,0.5028027498677948
ADHD,theta,F7_theta_power,C3_theta_power,0.5835536753040719,0.5835536753040719
ADHD,theta,F7_theta_power,Cz_theta_power,0.5254891591750397,0.5254891591750397
ADHD,theta,F7_theta_power,C4_theta_power,0.42548915917503966,0.42548915917503966
ADHD,theta,F7_theta_power,T8_theta_power,0.4088841882601798,0.4088841882601798
ADHD,theta,F7_theta_power,P7_theta_power,0.43204653622422,0.43204653622422
ADHD,theta,F7_theta_power,P3_theta_power,0.4341618191433104,0.4341618191433104
ADHD,theta,F7_theta_power,Pz_theta_power,0.5031200423056584,0.5031200423056584
ADHD,theta,F7_theta_power,P4_theta_power,0.48646218931782126,0.48646218931782126
ADHD,theta,F7_theta_power,P8_theta_power,0.39402432575356955,0.39402432575356955
ADHD,theta,F7_theta_power,O1_theta_power,0.23860391327340033,0.23860391327340033
ADHD,theta,F7_theta_power,O2_theta_power,0.3360655737704918,0.3360655737704918
ADHD,theta,F3_theta_power,Fz_theta_power,0.7589106292966684,0.7589106292966684
ADHD,theta,F3_theta_power,F4_theta_power,0.7089899524061343,0.7089899524061343
ADHD,theta,F3_theta_power,F8_theta_power,0.46901110523532524,0.46901110523532524
ADHD,theta,F3_theta_power,T7_theta_power,0.588630354309889,0.588630354309889
ADHD,theta,F3_theta_power,C3_theta_power,0.5797461660497092,0.5797461660497092
ADHD,theta,F3_theta_power,Cz_theta_power,0.6409836065573771,0.6409836065573771
ADHD,theta,F3_theta_power,C4_theta_power,0.5749867794817557,0.5749867794817557
ADHD,theta,F3_theta_power,T8_theta_power,0.5379164463246959,0.5379164463246959
ADHD,theta,F3_theta_power,P7_theta_power,0.559016393442623,0.559016393442623
ADHD,theta,F3_theta_power,P3_theta_power,0.6475938656795346,0.6475938656795346
ADHD,theta,F3_theta_power,Pz_theta_power,0.665309360126917,0.665309360126917
ADHD,theta,F3_theta_power,P4_theta_power,0.6722369116869381,0.6722369116869381
ADHD,theta,F3_theta_power,P8_theta_power,0.5579058699101005,0.5579058699101005
ADHD,theta,F3_theta_power,O1_theta_power,0.4586991010047594,0.4586991010047594
ADHD,theta,F3_theta_power,O2_theta_power,0.5729772607086198,0.5729772607086198
ADHD,theta,Fz_theta_power,F4_theta_power,0.7103648863035431,0.7103648863035431
ADHD,theta,Fz_theta_power,F8_theta_power,0.2837123215230037,0.2837123215230037
ADHD,theta,Fz_theta_power,T7_theta_power,0.5486515071390798,0.5486515071390798
ADHD,theta,Fz_theta_power,C3_theta_power,0.48149127445795875,0.48149127445795875
ADHD,theta,Fz_theta_power,Cz_theta_power,0.5855103120042305,0.5855103120042305
ADHD,theta,Fz_theta_power,C4_theta_power,0.4678476996298255,0.4678476996298255
ADHD,theta,Fz_theta_power,T8_theta_power,0.41015335801163405,0.41015335801163405
ADHD,theta,Fz_theta_power,P7_theta_power,0.5424643046007404,0.5424643046007404
ADHD,theta,Fz_theta_power,P3_theta_power,0.49413008989952406,0.49413008989952406
ADHD,theta,Fz_theta_power,Pz_theta_power,0.4967741935483871,0.4967741935483871
ADHD,theta,Fz_theta_power,P4_theta_power,0.5104706504494976,0.5104706504494976
ADHD,theta,Fz_theta_power,P8_theta_power,0.46827075621364356,0.46827075621364356
ADHD,theta,Fz_theta_power,O1_theta_power,0.4501322051824432,0.4501322051824432
ADHD,theta,Fz_theta_power,O2_theta_power,0.4800634584875727,0.4800634584875727
ADHD,theta,F4_theta_power,F8_theta_power,0.3931253305129561,0.3931253305129561
ADHD,theta,F4_theta_power,T7_theta_power,0.7252247488101533,0.7252247488101533
ADHD,theta,F4_theta_power,C3_theta_power,0.6090428344791116,0.6090428344791116
ADHD,theta,F4_theta_power,Cz_theta_power,0.7556848228450556,0.7556848228450556
ADHD,theta,F4_theta_power,C4_theta_power,0.588048651507139,0.588048651507139
ADHD,theta,F4_theta_power,T8_theta_power,0.5329984135378106,0.5329984135378106
ADHD,theta,F4_theta_power,P7_theta_power,0.7182971972501322,0.7182971972501322
ADHD,theta,F4_theta_power,P3_theta_power,0.7162876784769963,0.7162876784769963
ADHD,theta,F4_theta_power,Pz_theta_power,0.6249603384452671,0.6249603384452671
ADHD,theta,F4_theta_power,P4_theta_power,0.6475938656795346,0.6475938656795346
ADHD,theta,F4_theta_power,P8_theta_power,0.5463246959280804,0.5463246959280804
ADHD,theta,F4_theta_power,O1_theta_power,0.617451084082496,0.617451084082496
ADHD,theta,F4_theta_power,O2_theta_power,0.6755156002115283,0.6755156002115283
ADHD,theta,F8_theta_power,T7_theta_power,0.3805393971443681,0.3805393971443681
ADHD,theta,F8_theta_power,C3_theta_power,0.4589106292966684,0.4589106292966684
ADHD,theta,F8_theta_power,Cz_theta_power,0.3697514542570069,0.3697514542570069
ADHD,theta,F8_theta_power,C4_theta_power,0.4426229508196721,0.4426229508196721
ADHD,theta,F8_theta_power,T8_theta_power,0.47440507667900583,0.47440507667900583
ADHD,theta,F8_theta_power,P7_theta_power,0.3396615547329455,0.3396615547329455
ADHD,theta,F8_theta_power,P3_theta_power,0.4282390269698572,0.4282390269698572
ADHD,theta,F8_theta_power,Pz_theta_power,0.48418826017979905,0.48418826017979905
ADHD,theta,F8_theta_power,P4_theta_power,0.5094658910629297,0.5094658910629297
ADHD,theta,F8_theta_power,P8_theta_power,0.5110523532522475,0.5110523532522475
ADHD,theta,F8_theta_power,O1_theta_power,0.31538868323638286,0.31538868323638286
ADHD,theta,F8_theta_power,O2_theta_power,0.2773664727657324,0.2773664727657324
ADHD,theta,T7_theta_power,C3_theta_power,0.5472765732416711,0.5472765732416711
ADHD,theta,T7_theta_power,Cz_theta_power,0.6483870967741936,0.6483870967741936
ADHD,theta,T7_theta_power,C4_theta_power,0.3663670015864622,0.3663670015864622
ADHD,theta,T7_theta_power,T8_theta_power,0.4854574299312533,0.4854574299312533
ADHD,theta,T7_theta_power,P7_theta_power,0.6157059756742465,0.6157059756742465
ADHD,theta,T7_theta_power,P3_theta_power,0.6501850872554205,0.6501850872554205
ADHD,theta,T7_theta_power,Pz_theta_power,0.4807509254362771,0.4807509254362771
ADHD,theta,T7_theta_power,P4_theta_power,0.41570597567424644,0.41570597567424644
ADHD,theta,T7_theta_power,P8_theta_power,0.48397673188789003,0.48397673188789003
ADHD,theta,T7_theta_power,O1_theta_power,0.5868323638286621,0.5868323638286621
ADHD,theta,T7_theta_power,O2_theta_power,0.5445795875198308,0.5445795875198308
ADHD,theta,C3_theta_power,Cz_theta_power,0.7432575356953992,0.7432575356953992
ADHD,theta,C3_theta_power,C4_theta_power,0.5859333685880487,0.5859333685880487
ADHD,theta,C3_theta_power,T8_theta_power,0.41263881544156533,0.41263881544156533
ADHD,theta,C3_theta_power,P7_theta_power,0.5745108408249603,0.5745108408249603
ADHD,theta,C3_theta_power,P3_theta_power,0.6242728714965626,0.6242728714965626
ADHD,theta,C3_theta_power,Pz_theta_power,0.5735060814383924,0.5735060814383924
ADHD,theta,C3_theta_power,P4_theta_power,0.6134849286092015,0.6134849286092015
ADHD,theta,C3_theta_power,P8_theta_power,0.4944473823373876,0.4944473823373876
ADHD,theta,C3_theta_power,O1_theta_power,0.4084611316763617,0.4084611316763617
ADHD,theta,C3_theta_power,O2_theta_power,0.4713379164463247,0.4713379164463247
ADHD,theta,Cz_theta_power,C4_theta_power,0.6476996298254891,0.6476996298254891
ADHD,theta,Cz_theta_power,T8_theta_power,0.4175039661554733,0.4175039661554733
ADHD,theta,Cz_theta_power,P7_theta_power,0.5061872025383395,0.5061872025383395
ADHD,theta,Cz_theta_power,P3_theta_power,0.6178741406663141,0.6178741406663141
ADHD,theta,Cz_theta_power,Pz_theta_power,0.6893707033315706,0.6893707033315706
ADHD,theta,Cz_theta_power,P4_theta_power,0.5128503437334744,0.5128503437334744
ADHD,theta,Cz_theta_power,P8_theta_power,0.3991538868323638,0.3991538868323638
ADHD,theta,Cz_theta_power,O1_theta_power,0.4313061872025383,0.4313061872025383
ADHD,theta,Cz_theta_power,O2_theta_power,0.4872025383395029,0.4872025383395029
ADHD,theta,C4_theta_power,T8_theta_power,0.6599153886832364,0.6599153886832364
ADHD,theta,C4_theta_power,P7_theta_power,0.4739291380222105,0.4739291380222105
ADHD,theta,C4_theta_power,P3_theta_power,0.5454785827604443,0.5454785827604443
ADHD,theta,C4_theta_power,Pz_theta_power,0.49148598625066103,0.49148598625066103
ADHD,theta,C4_theta_power,P4_theta_power,0.5729243786356425,0.5729243786356425
ADHD,theta,C4_theta_power,P8_theta_power,0.504071919619249,0.504071919619249
ADHD,theta,C4_theta_power,O1_theta_power,0.259227921734532,0.259227921734532
ADHD,theta,C4_theta_power,O2_theta_power,0.4574828133262824,0.4574828133262824
ADHD,theta,T8_theta_power,P7_theta_power,0.5059756742464304,0.5059756742464304
ADHD,theta,T8_theta_power,P3_theta_power,0.48942358540454783,0.48942358540454783
ADHD,theta,T8_theta_power,Pz_theta_power,0.3914331041776838,0.3914331041776838
ADHD,theta,T8_theta_power,P4_theta_power,0.4417239555790587,0.4417239555790587
ADHD,theta,T8_theta_power,P8_theta_power,0.6577472236911687,0.6577472236911687
ADHD,theta,T8_theta_power,O1_theta_power,0.44569011105235323,0.44569011105235323
ADHD,theta,T8_theta_power,O2_theta_power,0.5222633527234267,0.5222633527234267
ADHD,theta,P7_theta_power,P3_theta_power,0.6551560021152829,0.6551560021152829
ADHD,theta,P7_theta_power,Pz_theta_power,0.4146483342147012,0.4146483342147012
ADHD,theta,P7_theta_power,P4_theta_power,0.5960338445267055,0.5960338445267055
ADHD,theta,P7_theta_power,P8_theta_power,0.6047593865679535,0.6047593865679535
ADHD,theta,P7_theta_power,O1_theta_power,0.6299841353781068,0.6299841353781068
ADHD,theta,P7_theta_power,O2_theta_power,0.6277630883130618,0.6277630883130618
ADHD,theta,P3_theta_power,Pz_theta_power,0.6826017979904813,0.6826017979904813
ADHD,theta,P3_theta_power,P4_theta_power,0.6785827604442094,0.6785827604442094
ADHD,theta,P3_theta_power,P8_theta_power,0.5005817028027498,0.5005817028027498
ADHD,theta,P3_theta_power,O1_theta_power,0.5912215758857747,0.5912215758857747
ADHD,theta,P3_theta_power,O2_theta_power,0.5574828133262824,0.5574828133262824
ADHD,theta,Pz_theta_power,P4_theta_power,0.6452141723955579,0.6452141723955579
ADHD,theta,Pz_theta_power,P8_theta_power,0.3055526176626124,0.3055526176626124
ADHD,theta,Pz_theta_power,O1_theta_power,0.48149127445795875,0.48149127445795875
ADHD,theta,Pz_theta_power,O2_theta_power,0.4397673188789,0.4397673188789
ADHD,theta,P4_theta_power,P8_theta_power,0.6028027498677948,0.6028027498677948
ADHD,theta,P4_theta_power,O1_theta_power,0.4129561078794289,0.4129561078794289
ADHD,theta,P4_theta_power,O2_theta_power,0.6556848228450556,0.6556848228450556
ADHD,theta,P8_theta_power,O1_theta_power,0.5080380750925436,0.5080380750925436
ADHD,theta,P8_theta_power,O2_theta_power,0.6845584346906399,0.6845584346906399
ADHD,theta,O1_theta_power,O2_theta_power,0.6712850343733474,0.6712850343733474
Control,theta,Fp1_theta_power,Fp2_theta_power,0.7896637954987497,0.7896637954987497
Control,theta,Fp1_theta_power,F7_theta_power,0.7333703806612948,0.7333703806612948
Control,theta,Fp1_theta_power,F3_theta_power,0.5855515420950264,0.5855515420950264
Control,theta,Fp1_theta_power,Fz_theta_power,0.6453459294248403,0.6453459294248403
Control,theta,Fp1_theta_power,F4_theta_power,0.6503473186996388,0.6503473186996388
Control,theta,Fp1_theta_power,F8_theta_power,0.5598777438177271,0.5598777438177271
Control,theta,Fp1_theta_power,T7_theta_power,0.5558766323978883,0.5558766323978883
Control,theta,Fp1_theta_power,C3_theta_power,0.643678799666574,0.643678799666574
Control,theta,Fp1_theta_power,Cz_theta_power,0.6861906085023618,0.6861906085023618
Control,theta,Fp1_theta_power,C4_theta_power,0.5456515698805223,0.5456515698805223
Control,theta,Fp1_theta_power,T8_theta_power,0.5515976660183384,0.5515976660183384
Control,theta,Fp1_theta_power,P7_theta_power,0.7711030841900528,0.7711030841900528
Control,theta,Fp1_theta_power,P3_theta_power,0.6636843567657683,0.6636843567657683
Control,theta,Fp1_theta_power,Pz_theta_power,0.7070297304806891,0.7070297304806891
Control,theta,Fp1_theta_power,P4_theta_power,0.5699360933592664,0.5699360933592664
Control,theta,Fp1_theta_power,P8_theta_power,0.6930258405112532,0.6930258405112532
Control,theta,Fp1_theta_power,O1_theta_power,0.7395943317588219,0.7395943317588219
Control,theta,Fp1_theta_power,O2_theta_power,0.5893303695470964,0.5893303695470964
Control,theta,Fp2_theta_power,F7_theta_power,0.5788274520700194,0.5788274520700194
Control,theta,Fp2_theta_power,F3_theta_power,0.5387607668796888,0.5387607668796888
Control,theta,Fp2_theta_power,Fz_theta_power,0.664684634620728,0.664684634620728
Control,theta,Fp2_theta_power,F4_theta_power,0.698638510697416,0.698638510697416
Control,theta,Fp2_theta_power,F8_theta_power,0.5204223395387607,0.5204223395387607
Control,theta,Fp2_theta_power,T7_theta_power,0.5527090858571826,0.5527090858571826
Control,theta,Fp2_theta_power,C3_theta_power,0.6075020839121978,0.6075020839121978
Control,theta,Fp2_theta_power,Cz_theta_power,0.6631286468463462,0.6631286468463462
Control,theta,Fp2_theta_power,C4_theta_power,0.5418171714365101,0.5418171714365101
Control,theta,Fp2_theta_power,T8_theta_power,0.47952208946929703,0.47952208946929703
Control,theta,Fp2_theta_power,P7_theta_power,0.7818838566268408,0.7818838566268408
Control,theta,Fp2_theta_power,P3_theta_power,0.6452903584328981,0.6452903584328981
Control,theta,Fp2_theta_power,Pz_theta_power,0.6348430119477633,0.6348430119477633
Control,theta,Fp2_theta_power,P4_theta_power,0.5812170047235343,0.5812170047235343
Control,theta,Fp2_theta_power,P8_theta_power,0.6454570714087247,0.6454570714087247
Control,theta,Fp2_theta_power,O1_theta_power,0.6526813003612114,0.6526813003612114
Control,theta,Fp2_theta_power,O2_theta_power,0.5875520978049458,0.5875520978049458
Control,theta,F7_theta_power,F3_theta_power,0.6673520422339538,0.6673520422339538
Control,theta,F7_theta_power,Fz_theta_power,0.5753820505696027,0.5753820505696027
Control,theta,F7_theta_power,F4_theta_power,0.640177827174215,0.640177827174215
Control,theta,F7_theta_power,F8_theta_power,0.5532647957766046,0.5532647957766046
Control,theta,F7_theta_power,T7_theta_power,0.5284801333703807,0.5284801333703807
Control,theta,F7_theta_power,C3_theta_power,0.7227563212003334,0.7227563212003334
Control,theta,F7_theta_power,Cz_theta_power,0.6137816060016671,0.6137816060016671
Control,theta,F7_theta_power,C4_theta_power,0.5574881911642123,0.5574881911642123
Control,theta,F7_theta_power,T8_theta_power,0.44473464851347594,0.44473464851347594
Control,theta,F7_theta_power,P7_theta_power,0.6332870241733815,0.6332870241733815
Control,theta,F7_theta_power,P3_theta_power,0.6347874409558211,0.6347874409558211
Control,theta,F7_theta_power,Pz_theta_power,0.6608502361767158,0.6608502361767158
Control,theta,F7_theta_power,P4_theta_power,0.5787718810780772,0.5787718810780772
Control,theta,F7_theta_power,P8_theta_power,0.6386774103917755,0.6386774103917755
Control,theta,F7_theta_power,O1_theta_power,0.6515698805223673,0.6515698805223673
Control,theta,F7_theta_power,O2_theta_power,0.5042511808835788,0.5042511808835788
Control,theta,F3_theta_power,Fz_theta_power,0.7274798555154209,0.7274798555154209
Control,theta,F3_theta_power,F4_theta_power,0.8483467629897193,0.8483467629897193
Control,theta,F3_theta_power,F8_theta_power,0.6193387051958877,0.6193387051958877
Control,theta,F3_theta_power,T7_theta_power,0.711308696860239,0.711308696860239
Control,theta,F3_theta_power,C3_theta_power,0.8461794943039733,0.8461794943039733
Control,theta,F3_theta_power,Cz_theta_power,0.7030286190608502,0.7030286190608502
Control,theta,F3_theta_power,C4_theta_power,0.6963045290358433,0.6963045290358433
Control,theta,F3_theta_power,T8_theta_power,0.5349263684356765,0.5349263684356765
Control,theta,F3_theta_power,P7_theta_power,0.6125034731869964,0.6125034731869964
Control,theta,F3_theta_power,P3_theta_power,0.7291469852736872,0.7291469852736872
Control,theta,F3_theta_power,Pz_theta_power,0.7701583773270353,0.7701583773270353
Control,theta,F3_theta_power,P4_theta_power,0.6946929702695193,0.6946929702695193
Control,theta,F3_theta_power,P8_theta_power,0.610502917477077,0.610502917477077
Control,theta,F3_theta_power,O1_theta_power,0.5869963878855238,0.5869963878855238
Control,theta,F3_theta_power,O2_theta_power,0.47935537649347043,0.47935537649347043
Control,theta,Fz_theta_power,F4_theta_power,0.7922756321200334,0.7922756321200334
Control,theta,Fz_theta_power,F8_theta_power,0.5581550430675187,0.5581550430675187
Control,theta,Fz_theta_power,T7_theta_power,0.5884412336760211,0.5884412336760211
Control,theta,Fz_theta_power,C3_theta_power,0.7414281744929146,0.7414281744929146
Control,theta,Fz_theta_power,Cz_theta_power,0.7728257849402612,0.7728257849402612
Control,theta,Fz_theta_power,C4_theta_power,0.7068630175048625,0.7068630175048625
Control,theta,Fz_theta_power,T8_theta_power,0.6615726590719644,0.6615726590719644
Control,theta,Fz_theta_power,P7_theta_power,0.7106418449569325,0.7106418449569325
Control,theta,Fz_theta_power,P3_theta_power,0.739372047791053,0.739372047791053
Control,theta,Fz_theta_power,Pz_theta_power,0.74609613781606,0.74609613781606
Control,theta,Fz_theta_power,P4_theta_power,0.6707974437343707,0.6707974437343707
Control,theta,Fz_theta_power,P8_theta_power,0.6966379549874965,0.6966379549874965
Control,theta,Fz_theta_power,O1_theta_power,0.6954709641567102,0.6954709641567102
Control,theta,Fz_theta_power,O2_theta_power,0.6422895248680189,0.6422895248680189
Control,theta,F4_theta_power,F8_theta_power,0.684356765768269,0.684356765768269
Control,theta,F4_theta_power,T7_theta_power,0.7014170602945262,0.7014170602945262
Control,theta,F4_theta_power,C3_theta_power,0.8392886913031398,0.8392886913031398
Control,theta,F4_theta_power,Cz_theta_power,0.7817727146429564,0.7817727146429564
Control,theta,F4_theta_power,C4_theta_power,0.7558210614059461,0.7558210614059461
Control,theta,F4_theta_power,T8_theta_power,0.6531258682967491,0.6531258682967491
Control,theta,F4_theta_power,P7_theta_power,0.7517088080022228,0.7517088080022228
Control,theta,F4_theta_power,P3_theta_power,0.8213392609058072,0.8213392609058072
Control,theta,F4_theta_power,Pz_theta_power,0.8258405112531259,0.8258405112531259
Control,theta,F4_theta_power,P4_theta_power,0.8099472075576549,0.8099472075576549
Control,theta,F4_theta_power,P8_theta_power,0.739094192831342,0.739094192831342
Control,theta,F4_theta_power,O1_theta_power,0.6519588774659628,0.6519588774659628
Control,theta,F4_theta_power,O2_theta_power,0.5849958321756044,0.5849958321756044
Control,theta,F8_theta_power,T7_theta_power,0.5684356765768269,0.5684356765768269
Control,theta,F8_theta_power,C3_theta_power,0.6089469297026951,0.6089469297026951
Control,theta,F8_theta_power,Cz_theta_power,0.5963323145318143,0.5963323145318143
Control,theta,F8_theta_power,C4_theta_power,0.5312031119755488,0.5312031119755488
Control,theta,F8_theta_power,T8_theta_power,0.5083078632953598,0.5083078632953598
Control,theta,F8_theta_power,P7_theta_power,0.5854959711030842,0.5854959711030842
Control,theta,F8_theta_power,P3_theta_power,0.6693525979438733,0.6693525979438733
Control,theta,F8_theta_power,Pz_theta_power,0.5882745207001945,0.5882745207001945
Control,theta,F8_theta_power,P4_theta_power,0.5343706585162545,0.5343706585162545
Control,theta,F8_theta_power,P8_theta_power,0.5603778827452071,0.5603778827452071
Control,theta,F8_theta_power,O1_theta_power,0.6348985829397055,0.6348985829397055
Control,theta,F8_theta_power,O2_theta_power,0.5039177549319256,0.5039177549319256
Control,theta,T7_theta_power,C3_theta_power,0.8051681022506252,0.8051681022506252
Control,theta,T7_theta_power,Cz_theta_power,0.7342039455404279,0.7342039455404279
Control,theta,T7_theta_power,C4_theta_power,0.7121978327313142,0.7121978327313142
Control,theta,T7_theta_power,T8_theta_power,0.6208391219783274,0.6208391219783274
Control,theta,T7_theta_power,P7_theta_power,0.7592108919144207,0.7592108919144207
Control,theta,T7_theta_power,P3_theta_power,0.7210891914420673,0.7210891914420673
Control,theta,T7_theta_power,Pz_theta_power,0.7567657682689636,0.7567657682689636
Control,theta,T7_theta_power,P4_theta_power,0.6663517643789941,0.6663517643789941
Control,theta,T7_theta_power,P8_theta_power,0.6298971936649069,0.6298971936649069
Control,theta,T7_theta_power,O1_theta_power,0.701083634342873,0.701083634342873
Control,theta,T7_theta_power,O2_theta_power,0.5887746596276744,0.5887746596276744
Control,theta,C3_theta_power,Cz_theta_power,0.8040011114198389,0.8040011114198389
Control,theta,C3_theta_power,C4_theta_power,0.7704918032786885,0.7704918032786885
Control,theta,C3_theta_power,T8_theta_power,0.6376771325368158,0.6376771325368158
Control,theta,C3_theta_power,P7_theta_power,0.7206446235065296,0.7206446235065296
Control,theta,C3_theta_power,P3_theta_power,0.8714087246457349,0.8714087246457349
Control,theta,C3_theta_power,Pz_theta_power,0.8419005279244235,0.8419005279244235
Control,theta,C3_theta_power,P4_theta_power,0.767657682689636,0.767657682689636
Control,theta,C3_theta_power,P8_theta_power,0.6900805779383162,0.6900805779383162
Control,theta,C3_theta_power,O1_theta_power,0.6662961933870519,0.6662961933870519
Control,theta,C3_theta_power,O2_theta_power,0.5860516810225063,0.5860516810225063
Control,theta,Cz_theta_power,C4_theta_power,0.8564045568213393,0.8564045568213393
Control,theta,Cz_theta_power,T8_theta_power,0.6278410669630453,0.6278410669630453
Control,theta,Cz_theta_power,P7_theta_power,0.7196443456515699,0.7196443456515699
Control,theta,Cz_theta_power,P3_theta_power,0.8026674076132259,0.8026674076132259
Control,theta,Cz_theta_power,Pz_theta_power,0.8363434287302028,0.8363434287302028
Control,theta,Cz_theta_power,P4_theta_power,0.7894415115309809,0.7894415115309809
Control,theta,Cz_theta_power,P8_theta_power,0.7465407057515977,0.7465407057515977
Control,theta,Cz_theta_power,O1_theta_power,0.7378716310086135,0.7378716310086135
Control,theta,Cz_theta_power,O2_theta_power,0.6734648513475966,0.6734648513475966
Control,theta,C4_theta_power,T8_theta_power,0.6835787718810781,0.6835787718810781
Control,theta,C4_theta_power,P7_theta_power,0.6217838288413449,0.6217838288413449
Control,theta,C4_theta_power,P3_theta_power,0.6981383717699361,0.6981383717699361
Control,theta,C4_theta_power,Pz_theta_power,0.7503195332036677,0.7503195332036677
Control,theta,C4_theta_power,P4_theta_power,0.7734370658516254,0.7734370658516254
Control,theta,C4_theta_power,P8_theta_power,0.6501806057238122,0.6501806057238122
Control,theta,C4_theta_power,O1_theta_power,0.5889969435954432,0.5889969435954432
Control,theta,C4_theta_power,O2_theta_power,0.5288135593220339,0.5288135593220339
Control,theta,T8_theta_power,P7_theta_power,0.6386218393998333,0.6386218393998333
Control,theta,T8_theta_power,P3_theta_power,0.6385662684078911,0.6385662684078911
Control,theta,T8_theta_power,Pz_theta_power,0.7046401778271743,0.7046401778271743
Control,theta,T8_theta_power,P4_theta_power,0.5737704918032787,0.5737704918032787
Control,theta,T8_theta_power,P8_theta_power,0.6984717977215893,0.6984717977215893
Control,theta,T8_theta_power,O1_theta_power,0.6308974715198666,0.6308974715198666
Control,theta,T8_theta_power,O2_theta_power,0.5027507641011392,0.5027507641011392
Control,theta,P7_theta_power,P3_theta_power,0.7694915254237288,0.7694915254237288
Control,theta,P7_theta_power,Pz_theta_power,0.8082800777993887,0.8082800777993887
Control,theta,P7_theta_power,P4_theta_power,0.714031675465407,0.714031675465407
Control,theta,P7_theta_power,P8_theta_power,0.7757154765212559,0.7757154765212559
Control,theta,P7_theta_power,O1_theta_power,0.8782439566546263,0.8782439566546263
Control,theta,P7_theta_power,O2_theta_power,0.7510419560989163,0.7510419560989163
Control,theta,P3_theta_power,Pz_theta_power,0.8873575993331481,0.8873575993331481
