group,feature_subset,feature_1,feature_2,spearman_r,abs_spearman_r
ADHD,channel,C3_delta_power,C4_delta_power,0.39270227392913803,0.39270227392913803
ADHD,channel,C3_delta_power,C4_theta_power,0.12258064516129032,0.12258064516129032
ADHD,channel,C3_delta_power,C4_alpha_power,-0.05076679005817028,0.05076679005817028
ADHD,channel,C3_delta_power,C4_beta_power,0.19587519830777367,0.19587519830777367
ADHD,channel,C3_delta_power,C4_theta_beta_ratio,-0.07741935483870968,0.07741935483870968
ADHD,channel,C3_delta_power,P3_delta_power,0.728820729772607,0.728820729772607
ADHD,channel,C3_delta_power,P3_theta_power,0.45700687466948703,0.45700687466948703
ADHD,channel,C3_delta_power,P3_alpha_power,0.04965626652564781,0.04965626652564781
ADHD,channel,C3_delta_power,P3_beta_power,0.2638815441565309,0.2638815441565309
ADHD,channel,C3_delta_power,P3_theta_beta_ratio,0.2056583818085669,0.2056583818085669
ADHD,channel,C3_delta_power,P4_delta_power,0.3608143839238498,0.3608143839238498
ADHD,channel,C3_delta_power,P4_theta_power,0.23897408778424115,0.23897408778424115
ADHD,channel,C3_delta_power,P4_alpha_power,0.03574828133262824,0.03574828133262824
ADHD,channel,C3_delta_power,P4_beta_power,0.33019566367001585,0.33019566367001585
ADHD,channel,C3_delta_power,P4_theta_beta_ratio,-0.029931253305129562,0.029931253305129562
ADHD,channel,C3_delta_power,O1_delta_power,0.6401374933897409,0.6401374933897409
ADHD,channel,C3_delta_power,O1_theta_power,0.4953992596509783,0.4953992596509783
ADHD,channel,C3_delta_power,O1_alpha_power,0.2792173453199365,0.2792173453199365
ADHD,channel,C3_delta_power,O1_beta_power,0.26039132734003173,0.26039132734003173
ADHD,channel,C3_delta_power,O1_theta_beta_ratio,0.19069275515600212,0.19069275515600212
ADHD,channel,C3_delta_power,O2_delta_power,0.4076679005817028,0.4076679005817028
ADHD,channel,C3_delta_power,O2_theta_power,0.30343733474352197,0.30343733474352197
ADHD,channel,C3_delta_power,O2_alpha_power,0.1387625594923321,0.1387625594923321
ADHD,channel,C3_delta_power,O2_beta_power,0.15023796932839767,0.15023796932839767
ADHD,channel,C3_delta_power,O2_theta_beta_ratio,0.1835536753040719,0.1835536753040719
ADHD,channel,C3_delta_power,F7_delta_power,0.5107350608143839,0.5107350608143839
ADHD,channel,C3_delta_power,F7_theta_power,0.4587519830777366,0.4587519830777366
ADHD,channel,C3_delta_power,F7_alpha_power,0.37006874669487044,0.37006874669487044
ADHD,channel,C3_delta_power,F7_beta_power,0.20274986779481755,0.20274986779481755
ADHD,channel,C3_delta_power,F7_theta_beta_ratio,0.13717609730301428,0.13717609730301428
ADHD,channel,C3_delta_power,F8_delta_power,0.212374405076679,0.212374405076679
ADHD,channel,C3_delta_power,F8_theta_power,0.21824431517715495,0.21824431517715495
ADHD,channel,C3_delta_power,F8_alpha_power,0.1074034902168165,0.1074034902168165
ADHD,channel,C3_delta_power,F8_beta_power,0.1518244315177155,0.1518244315177155
ADHD,channel,C3_delta_power,F8_theta_beta_ratio,0.09984135378106822,0.09984135378106822
ADHD,channel,C3_delta_power,T7_delta_power,0.6061872025383395,0.6061872025383395
ADHD,channel,C3_delta_power,T7_theta_power,0.5273929138022211,0.5273929138022211
ADHD,channel,C3_delta_power,T7_alpha_power,0.31554732945531466,0.31554732945531466
ADHD,channel,C3_delta_power,T7_beta_power,0.22966684294024325,0.22966684294024325
ADHD,channel,C3_delta_power,T7_theta_beta_ratio,0.38968799576943414,0.38968799576943414
ADHD,channel,C3_delta_power,T8_delta_power,0.1609730301427816,0.1609730301427816
ADHD,channel,C3_delta_power,T8_theta_power,0.2084611316763617,0.2084611316763617
ADHD,channel,C3_delta_power,T8_alpha_power,0.13236382866208354,0.13236382866208354
ADHD,channel,C3_delta_power,T8_beta_power,0.11380222104706504,0.11380222104706504
ADHD,channel,C3_delta_power,T8_theta_beta_ratio,0.18106821787414068,0.18106821787414068
ADHD,channel,C3_delta_power,P7_delta_power,0.6484399788471709,0.6484399788471709
ADHD,channel,C3_delta_power,P7_theta_power,0.48974087784241144,0.48974087784241144
ADHD,channel,C3_delta_power,P7_alpha_power,0.32252776308831305,0.32252776308831305
ADHD,channel,C3_delta_power,P7_beta_power,0.36213643574828136,0.36213643574828136
ADHD,channel,C3_delta_power,P7_theta_beta_ratio,0.22501322051824432,0.22501322051824432
ADHD,channel,C3_delta_power,P8_delta_power,0.3380750925436277,0.3380750925436277
ADHD,channel,C3_delta_power,P8_theta_power,0.3115811739820201,0.3115811739820201
ADHD,channel,C3_delta_power,P8_alpha_power,0.2815970386039133,0.2815970386039133
ADHD,channel,C3_delta_power,P8_beta_power,0.2511369645690111,0.2511369645690111
ADHD,channel,C3_delta_power,P8_theta_beta_ratio,0.15790586991010047,0.15790586991010047
ADHD,channel,C3_delta_power,Fz_delta_power,0.7243786356425171,0.7243786356425171
ADHD,channel,C3_delta_power,Fz_theta_power,0.44849286092014806,0.44849286092014806
ADHD,channel,C3_delta_power,Fz_alpha_power,0.17540983606557378,0.17540983606557378
ADHD,channel,C3_delta_power,Fz_beta_power,0.19994711792702274,0.19994711792702274
ADHD,channel,C3_delta_power,Fz_theta_beta_ratio,0.2846641988365944,0.2846641988365944
ADHD,channel,C3_delta_power,Cz_delta_power,0.3843997884717081,0.3843997884717081
ADHD,channel,C3_delta_power,Cz_theta_power,0.15695399259650977,0.15695399259650977
ADHD,channel,C3_delta_power,Cz_alpha_power,0.08069804336329985,0.08069804336329985
ADHD,channel,C3_delta_power,Cz_beta_power,0.36546800634584875,0.36546800634584875
ADHD,channel,C3_delta_power,Cz_theta_beta_ratio,-0.16171337916446324,0.16171337916446324
ADHD,channel,C3_delta_power,Pz_delta_power,0.7277102062400846,0.7277102062400846
ADHD,channel,C3_delta_power,Pz_theta_power,0.5068217874140666,0.5068217874140666
ADHD,channel,C3_delta_power,Pz_alpha_power,0.12104706504494976,0.12104706504494976
ADHD,channel,C3_delta_power,Pz_beta_power,0.2696456901110523,0.2696456901110523
ADHD,channel,C3_delta_power,Pz_theta_beta_ratio,0.21448968799576942,0.21448968799576942
ADHD,channel,C3_theta_power,C3_alpha_power,0.18831306187202537,0.18831306187202537
ADHD,channel,C3_theta_power,C3_beta_power,0.4388683236382866,0.4388683236382866
ADHD,channel,C3_theta_power,C3_theta_beta_ratio,0.5314119513484928,0.5314119513484928
ADHD,channel,C3_theta_power,C4_delta_power,0.18408249603384452,0.18408249603384452
ADHD,channel,C3_theta_power,C4_theta_power,0.4015864621893178,0.4015864621893178
ADHD,channel,C3_theta_power,C4_alpha_power,-0.07837123215230037,0.07837123215230037
ADHD,channel,C3_theta_power,C4_beta_power,0.19360126916975146,0.19360126916975146
ADHD,channel,C3_theta_power,C4_theta_beta_ratio,0.17879428873611847,0.17879428873611847
ADHD,channel,C3_theta_power,P3_delta_power,0.5334214701216288,0.5334214701216288
ADHD,channel,C3_theta_power,P3_theta_power,0.7663141195134849,0.7663141195134849
ADHD,channel,C3_theta_power,P3_alpha_power,0.2110523532522475,0.2110523532522475
ADHD,channel,C3_theta_power,P3_beta_power,0.4439978847170809,0.4439978847170809
ADHD,channel,C3_theta_power,P3_theta_beta_ratio,0.3405076679005817,0.3405076679005817
ADHD,channel,C3_theta_power,P4_delta_power,0.312374405076679,0.312374405076679
ADHD,channel,C3_theta_power,P4_theta_power,0.4935483870967742,0.4935483870967742
ADHD,channel,C3_theta_power,P4_alpha_power,0.05584346906398731,0.05584346906398731
ADHD,channel,C3_theta_power,P4_beta_power,0.33923849814912743,0.33923849814912743
ADHD,channel,C3_theta_power,P4_theta_beta_ratio,0.1775251189846642,0.1775251189846642
ADHD,channel,C3_theta_power,O1_delta_power,0.4718667371760973,0.4718667371760973
ADHD,channel,C3_theta_power,O1_theta_power,0.6141723955579058,0.6141723955579058
ADHD,channel,C3_theta_power,O1_alpha_power,0.36240084611316764,0.36240084611316764
ADHD,channel,C3_theta_power,O1_beta_power,0.24219989423585406,0.24219989423585406
ADHD,channel,C3_theta_power,O1_theta_beta_ratio,0.29524061343204655,0.29524061343204655
ADHD,channel,C3_theta_power,O2_delta_power,0.4015864621893178,0.4015864621893178
ADHD,channel,C3_theta_power,O2_theta_power,0.4217874140666314,0.4217874140666314
ADHD,channel,C3_theta_power,O2_alpha_power,0.2150713907985193,0.2150713907985193
ADHD,channel,C3_theta_power,O2_beta_power,0.1304071919619249,0.1304071919619249
ADHD,channel,C3_theta_power,O2_theta_beta_ratio,0.2472236911686938,0.2472236911686938
ADHD,channel,C3_theta_power,F7_delta_power,0.3079851930195664,0.3079851930195664
ADHD,channel,C3_theta_power,F7_theta_power,0.7239026969857218,0.7239026969857218
ADHD,channel,C3_theta_power,F7_alpha_power,0.5706504494976203,0.5706504494976203
ADHD,channel,C3_theta_power,F7_beta_power,0.42686409307244844,0.42686409307244844
ADHD,channel,C3_theta_power,F7_theta_beta_ratio,0.22628239026969857,0.22628239026969857
ADHD,channel,C3_theta_power,F8_delta_power,0.1363299841353781,0.1363299841353781
ADHD,channel,C3_theta_power,F8_theta_power,0.37466948704389214,0.37466948704389214
ADHD,channel,C3_theta_power,F8_alpha_power,0.2372818614489688,0.2372818614489688
ADHD,channel,C3_theta_power,F8_beta_power,0.18471708090957165,0.18471708090957165
ADHD,channel,C3_theta_power,F8_theta_beta_ratio,0.2671602326811211,0.2671602326811211
ADHD,channel,C3_theta_power,T7_delta_power,0.42184029613960866,0.42184029613960866
ADHD,channel,C3_theta_power,T7_theta_power,0.6858276044420941,0.6858276044420941
ADHD,channel,C3_theta_power,T7_alpha_power,0.3990481226864093,0.3990481226864093
ADHD,channel,C3_theta_power,T7_beta_power,0.3586991010047594,0.3586991010047594
ADHD,channel,C3_theta_power,T7_theta_beta_ratio,0.4053939714436806,0.4053939714436806
ADHD,channel,C3_theta_power,T8_delta_power,0.05018508725542041,0.05018508725542041
ADHD,channel,C3_theta_power,T8_theta_power,0.29508196721311475,0.29508196721311475
ADHD,channel,C3_theta_power,T8_alpha_power,0.13093601269169752,0.13093601269169752
ADHD,channel,C3_theta_power,T8_beta_power,0.03960867265996827,0.03960867265996827
ADHD,channel,C3_theta_power,T8_theta_beta_ratio,0.34246430460074034,0.34246430460074034
ADHD,channel,C3_theta_power,P7_delta_power,0.49471179270227394,0.49471179270227394
ADHD,channel,C3_theta_power,P7_theta_power,0.6450555261766261,0.6450555261766261
ADHD,channel,C3_theta_power,P7_alpha_power,0.44219989423585404,0.44219989423585404
ADHD,channel,C3_theta_power,P7_beta_power,0.4378635642517187,0.4378635642517187
ADHD,channel,C3_theta_power,P7_theta_beta_ratio,0.2790586991010048,0.2790586991010048
ADHD,channel,C3_theta_power,P8_delta_power,0.31692226335272344,0.31692226335272344
ADHD,channel,C3_theta_power,P8_theta_power,0.3741935483870968,0.3741935483870968
ADHD,channel,C3_theta_power,P8_alpha_power,0.2056583818085669,0.2056583818085669
ADHD,channel,C3_theta_power,P8_beta_power,0.16335272342675833,0.16335272342675833
ADHD,channel,C3_theta_power,P8_theta_beta_ratio,0.24970914859862506,0.24970914859862506
ADHD,channel,C3_theta_power,Fz_delta_power,0.526969857218403,0.526969857218403
ADHD,channel,C3_theta_power,Fz_theta_power,0.8006874669487044,0.8006874669487044
ADHD,channel,C3_theta_power,Fz_alpha_power,0.39825489159175037,0.39825489159175037
ADHD,channel,C3_theta_power,Fz_beta_power,0.44680063458487573,0.44680063458487573
ADHD,channel,C3_theta_power,Fz_theta_beta_ratio,0.33860391327340034,0.33860391327340034
ADHD,channel,C3_theta_power,Cz_delta_power,0.3769962982548916,0.3769962982548916
ADHD,channel,C3_theta_power,Cz_theta_power,0.5443680592279218,0.5443680592279218
ADHD,channel,C3_theta_power,Cz_alpha_power,0.11491274457958751,0.11491274457958751
ADHD,channel,C3_theta_power,Cz_beta_power,0.36599682707562137,0.36599682707562137
ADHD,channel,C3_theta_power,Cz_theta_beta_ratio,0.21337916446324695,0.21337916446324695
ADHD,channel,C3_theta_power,Pz_delta_power,0.5430988894764675,0.5430988894764675
ADHD,channel,C3_theta_power,Pz_theta_power,0.8006345848757271,0.8006345848757271
ADHD,channel,C3_theta_power,Pz_alpha_power,0.292702273929138,0.292702273929138
ADHD,channel,C3_theta_power,Pz_beta_power,0.45425700687466947,0.45425700687466947
ADHD,channel,C3_theta_power,Pz_theta_beta_ratio,0.27033315705975675,0.27033315705975675
ADHD,channel,C3_alpha_power,C3_beta_power,0.2694341618191433,0.2694341618191433
ADHD,channel,C3_alpha_power,C3_theta_beta_ratio,-0.19153886832363828,0.19153886832363828
ADHD,channel,C3_alpha_power,C4_delta_power,-0.19624537281861448,0.19624537281861448
ADHD,channel,C3_alpha_power,C4_theta_power,0.000898995240613432,0.000898995240613432
ADHD,channel,C3_alpha_power,C4_alpha_power,0.7129032258064516,0.7129032258064516
ADHD,channel,C3_alpha_power,C4_beta_power,0.21052353252247488,0.21052353252247488
ADHD,channel,C3_alpha_power,C4_theta_beta_ratio,-0.2695928080380751,0.2695928080380751
ADHD,channel,C3_alpha_power,P3_delta_power,0.14759386567953464,0.14759386567953464
ADHD,channel,C3_alpha_power,P3_theta_power,0.21829719725013222,0.21829719725013222
ADHD,channel,C3_alpha_power,P3_alpha_power,0.7884188260179799,0.7884188260179799
ADHD,channel,C3_alpha_power,P3_beta_power,0.3093072448439979,0.3093072448439979
ADHD,channel,C3_alpha_power,P3_theta_beta_ratio,-0.15933368588048652,0.15933368588048652
ADHD,channel,C3_alpha_power,P4_delta_power,-0.0641988365943945,0.0641988365943945
ADHD,channel,C3_alpha_power,P4_theta_power,0.1347435219460603,0.1347435219460603
ADHD,channel,C3_alpha_power,P4_alpha_power,0.6516129032258065,0.6516129032258065
ADHD,channel,C3_alpha_power,P4_beta_power,0.30274986779481755,0.30274986779481755
ADHD,channel,C3_alpha_power,P4_theta_beta_ratio,-0.20100475938656795,0.20100475938656795
ADHD,channel,C3_alpha_power,O1_delta_power,0.09529349550502379,0.09529349550502379
ADHD,channel,C3_alpha_power,O1_theta_power,0.14500264410364885,0.14500264410364885
ADHD,channel,C3_alpha_power,O1_alpha_power,0.3391327340031729,0.3391327340031729
ADHD,channel,C3_alpha_power,O1_beta_power,0.1577472236911687,0.1577472236911687
ADHD,channel,C3_alpha_power,O1_theta_beta_ratio,-0.0745637228979376,0.0745637228979376
ADHD,channel,C3_alpha_power,O2_delta_power,-0.007667900581702803,0.007667900581702803
ADHD,channel,C3_alpha_power,O2_theta_power,0.117239555790587,0.117239555790587
ADHD,channel,C3_alpha_power,O2_alpha_power,0.3615018508725542,0.3615018508725542
ADHD,channel,C3_alpha_power,O2_beta_power,0.23987308302485458,0.23987308302485458
ADHD,channel,C3_alpha_power,O2_theta_beta_ratio,-0.10486515071390798,0.10486515071390798
ADHD,channel,C3_alpha_power,F7_delta_power,0.15520888418826018,0.15520888418826018
ADHD,channel,C3_alpha_power,F7_theta_power,0.14542570068746694,0.14542570068746694
ADHD,channel,C3_alpha_power,F7_alpha_power,0.4684822845055526,0.4684822845055526
ADHD,channel,C3_alpha_power,F7_beta_power,0.12305658381808567,0.12305658381808567
ADHD,channel,C3_alpha_power,F7_theta_beta_ratio,0.041089370703331574,0.041089370703331574
ADHD,channel,C3_alpha_power,F8_delta_power,-0.14362771020624007,0.14362771020624007
ADHD,channel,C3_alpha_power,F8_theta_power,-0.10898995240613432,0.10898995240613432
ADHD,channel,C3_alpha_power,F8_alpha_power,0.2664727657324167,0.2664727657324167
ADHD,channel,C3_alpha_power,F8_beta_power,0.06583818085668958,0.06583818085668958
ADHD,channel,C3_alpha_power,F8_theta_beta_ratio,-0.16234796404019036,0.16234796404019036
ADHD,channel,C3_alpha_power,T7_delta_power,0.21565309360126916,0.21565309360126916
ADHD,channel,C3_alpha_power,T7_theta_power,0.12162876784769963,0.12162876784769963
ADHD,channel,C3_alpha_power,T7_alpha_power,0.6086726599682708,0.6086726599682708
ADHD,channel,C3_alpha_power,T7_beta_power,0.2178741406663141,0.2178741406663141
ADHD,channel,C3_alpha_power,T7_theta_beta_ratio,-0.15388683236382866,0.15388683236382866
ADHD,channel,C3_alpha_power,T8_delta_power,-0.09312533051295611,0.09312533051295611
ADHD,channel,C3_alpha_power,T8_theta_power,0.018085668958223163,0.018085668958223163
ADHD,channel,C3_alpha_power,T8_alpha_power,0.531253305129561,0.531253305129561
ADHD,channel,C3_alpha_power,T8_beta_power,0.10507667900581703,0.10507667900581703
ADHD,channel,C3_alpha_power,T8_theta_beta_ratio,-0.06107879428873612,0.06107879428873612
ADHD,channel,C3_alpha_power,P7_delta_power,0.1755156002115283,0.1755156002115283
ADHD,channel,C3_alpha_power,P7_theta_power,0.09751454257006875,0.09751454257006875
ADHD,channel,C3_alpha_power,P7_alpha_power,0.4328397673188789,0.4328397673188789
ADHD,channel,C3_alpha_power,P7_beta_power,0.14717080909571656,0.14717080909571656
ADHD,channel,C3_alpha_power,P7_theta_beta_ratio,-0.052670544685351664,0.052670544685351664
ADHD,channel,C3_alpha_power,P8_delta_power,-0.06404019037546271,0.06404019037546271
ADHD,channel,C3_alpha_power,P8_theta_power,0.04368059227921735,0.04368059227921735
ADHD,channel,C3_alpha_power,P8_alpha_power,0.3438392384981491,0.3438392384981491
ADHD,channel,C3_alpha_power,P8_beta_power,0.06181914331041777,0.06181914331041777
ADHD,channel,C3_alpha_power,P8_theta_beta_ratio,-0.0005817028027498678,0.0005817028027498678
ADHD,channel,C3_alpha_power,Fz_delta_power,0.25552617662612376,0.25552617662612376
ADHD,channel,C3_alpha_power,Fz_theta_power,0.22390269698572185,0.22390269698572185
ADHD,channel,C3_alpha_power,Fz_alpha_power,0.6453199365415124,0.6453199365415124
ADHD,channel,C3_alpha_power,Fz_beta_power,0.27948175568482286,0.27948175568482286
ADHD,channel,C3_alpha_power,Fz_theta_beta_ratio,-0.1300370174510841,0.1300370174510841
ADHD,channel,C3_alpha_power,Cz_delta_power,0.08450555261766261,0.08450555261766261
ADHD,channel,C3_alpha_power,Cz_theta_power,0.09270227392913802,0.09270227392913802
ADHD,channel,C3_alpha_power,Cz_alpha_power,0.7527234267583289,0.7527234267583289
ADHD,channel,C3_alpha_power,Cz_beta_power,0.2923320994182972,0.2923320994182972
ADHD,channel,C3_alpha_power,Cz_theta_beta_ratio,-0.18212585933368589,0.18212585933368589
ADHD,channel,C3_alpha_power,Pz_delta_power,0.25647805393971446,0.25647805393971446
ADHD,channel,C3_alpha_power,Pz_theta_power,0.25647805393971446,0.25647805393971446
ADHD,channel,C3_alpha_power,Pz_alpha_power,0.7351665785298783,0.7351665785298783
ADHD,channel,C3_alpha_power,Pz_beta_power,0.34299312533051296,0.34299312533051296
ADHD,channel,C3_alpha_power,Pz_theta_beta_ratio,-0.20698043363299842,0.20698043363299842
ADHD,channel,C3_beta_power,C3_theta_beta_ratio,-0.4328926493918562,0.4328926493918562
ADHD,channel,C3_beta_power,C4_delta_power,-0.028820729772607086,0.028820729772607086
ADHD,channel,C3_beta_power,C4_theta_power,0.11909042834479111,0.11909042834479111
ADHD,channel,C3_beta_power,C4_alpha_power,0.13125330512956107,0.13125330512956107
ADHD,channel,C3_beta_power,C4_beta_power,0.5384452670544685,0.5384452670544685
ADHD,channel,C3_beta_power,C4_theta_beta_ratio,-0.4340031729243786,0.4340031729243786
ADHD,channel,C3_beta_power,P3_delta_power,0.33828662083553673,0.33828662083553673
ADHD,channel,C3_beta_power,P3_theta_power,0.42226335272342674,0.42226335272342674
ADHD,channel,C3_beta_power,P3_alpha_power,0.38921205711263884,0.38921205711263884
ADHD,channel,C3_beta_power,P3_beta_power,0.8583818085668958,0.8583818085668958
ADHD,channel,C3_beta_power,P3_theta_beta_ratio,-0.44103648863035433,0.44103648863035433
ADHD,channel,C3_beta_power,P4_delta_power,0.13363299841353782,0.13363299841353782
ADHD,channel,C3_beta_power,P4_theta_power,0.21919619249074565,0.21919619249074565
ADHD,channel,C3_beta_power,P4_alpha_power,0.24933897408778424,0.24933897408778424
ADHD,channel,C3_beta_power,P4_beta_power,0.608937070333157,0.608937070333157
ADHD,channel,C3_beta_power,P4_theta_beta_ratio,-0.39767318878900054,0.39767318878900054
ADHD,channel,C3_beta_power,O1_delta_power,0.348281332628239,0.348281332628239
ADHD,channel,C3_beta_power,O1_theta_power,0.41205711263881545,0.41205711263881545
ADHD,channel,C3_beta_power,O1_alpha_power,0.3654151242728715,0.3654151242728715
ADHD,channel,C3_beta_power,O1_beta_power,0.6643574828133263,0.6643574828133263
ADHD,channel,C3_beta_power,O1_theta_beta_ratio,-0.20074034902168164,0.20074034902168164
ADHD,channel,C3_beta_power,O2_delta_power,0.18350079323109467,0.18350079323109467
ADHD,channel,C3_beta_power,O2_theta_power,0.19069275515600212,0.19069275515600212
ADHD,channel,C3_beta_power,O2_alpha_power,0.24854574299312532,0.24854574299312532
ADHD,channel,C3_beta_power,O2_beta_power,0.3886832363828662,0.3886832363828662
ADHD,channel,C3_beta_power,O2_theta_beta_ratio,-0.17905869910100475,0.17905869910100475
ADHD,channel,C3_beta_power,F7_delta_power,0.2422527763088313,0.2422527763088313
ADHD,channel,C3_beta_power,F7_theta_power,0.3816499206768905,0.3816499206768905
ADHD,channel,C3_beta_power,F7_alpha_power,0.3303014278159704,0.3303014278159704
ADHD,channel,C3_beta_power,F7_beta_power,0.6583289264939186,0.6583289264939186
ADHD,channel,C3_beta_power,F7_theta_beta_ratio,-0.264304600740349,0.264304600740349
ADHD,channel,C3_beta_power,F8_delta_power,0.11147540983606558,0.11147540983606558
ADHD,channel,C3_beta_power,F8_theta_power,0.14933897408778424,0.14933897408778424
ADHD,channel,C3_beta_power,F8_alpha_power,0.1866737176097303,0.1866737176097303
ADHD,channel,C3_beta_power,F8_beta_power,0.5112638815441566,0.5112638815441566
ADHD,channel,C3_beta_power,F8_theta_beta_ratio,-0.24257006874669487,0.24257006874669487
ADHD,channel,C3_beta_power,T7_delta_power,0.2535695399259651,0.2535695399259651
ADHD,channel,C3_beta_power,T7_theta_power,0.34865150713907983,0.34865150713907983
ADHD,channel,C3_beta_power,T7_alpha_power,0.3030142781597039,0.3030142781597039
ADHD,channel,C3_beta_power,T7_beta_power,0.6062400846113167,0.6062400846113167
ADHD,channel,C3_beta_power,T7_theta_beta_ratio,-0.16361713379164464,0.16361713379164464
ADHD,channel,C3_beta_power,T8_delta_power,0.06208355367530407,0.06208355367530407
ADHD,channel,C3_beta_power,T8_theta_power,0.1560021152829191,0.1560021152829191
ADHD,channel,C3_beta_power,T8_alpha_power,0.1453728186144897,0.1453728186144897
ADHD,channel,C3_beta_power,T8_beta_power,0.24209413008989952,0.24209413008989952
ADHD,channel,C3_beta_power,T8_theta_beta_ratio,0.004494976203067161,0.004494976203067161
ADHD,channel,C3_beta_power,P7_delta_power,0.2807509254362771,0.2807509254362771
ADHD,channel,C3_beta_power,P7_theta_power,0.33744050766790057,0.33744050766790057
ADHD,channel,C3_beta_power,P7_alpha_power,0.3335272342675833,0.3335272342675833
ADHD,channel,C3_beta_power,P7_beta_power,0.5629296668429402,0.5629296668429402
ADHD,channel,C3_beta_power,P7_theta_beta_ratio,-0.15050237969328398,0.15050237969328398
ADHD,channel,C3_beta_power,P8_delta_power,0.011422527763088313,0.011422527763088313
ADHD,channel,C3_beta_power,P8_theta_power,0.07530407191961926,0.07530407191961926
ADHD,channel,C3_beta_power,P8_alpha_power,0.10343733474352194,0.10343733474352194
ADHD,channel,C3_beta_power,P8_beta_power,0.13167636171337915,0.13167636171337915
ADHD,channel,C3_beta_power,P8_theta_beta_ratio,-0.13262823902696985,0.13262823902696985
ADHD,channel,C3_beta_power,Fz_delta_power,0.40021152829190904,0.40021152829190904
ADHD,channel,C3_beta_power,Fz_theta_power,0.5307244843997885,0.5307244843997885
ADHD,channel,C3_beta_power,Fz_alpha_power,0.48228450555261765,0.48228450555261765
ADHD,channel,C3_beta_power,Fz_beta_power,0.7737176097303015,0.7737176097303015
ADHD,channel,C3_beta_power,Fz_theta_beta_ratio,-0.3438921205711264,0.3438921205711264
ADHD,channel,C3_beta_power,Cz_delta_power,0.20988894764674776,0.20988894764674776
ADHD,channel,C3_beta_power,Cz_theta_power,0.15737704918032788,0.15737704918032788
ADHD,channel,C3_beta_power,Cz_alpha_power,0.19101004759386567,0.19101004759386567
ADHD,channel,C3_beta_power,Cz_beta_power,0.5996298254891592,0.5996298254891592
ADHD,channel,C3_beta_power,Cz_theta_beta_ratio,-0.39725013220518246,0.39725013220518246
ADHD,channel,C3_beta_power,Pz_delta_power,0.37625594923320993,0.37625594923320993
ADHD,channel,C3_beta_power,Pz_theta_power,0.43833950290851403,0.43833950290851403
ADHD,channel,C3_beta_power,Pz_alpha_power,0.4538339502908514,0.4538339502908514
ADHD,channel,C3_beta_power,Pz_beta_power,0.8475409836065574,0.8475409836065574
ADHD,channel,C3_beta_power,Pz_theta_beta_ratio,-0.5363299841353781,0.5363299841353781
ADHD,channel,C3_theta_beta_ratio,C4_delta_power,0.21850872554204126,0.21850872554204126
ADHD,channel,C3_theta_beta_ratio,C4_theta_power,0.32014806980433635,0.32014806980433635
ADHD,channel,C3_theta_beta_ratio,C4_alpha_power,-0.2659968270756214,0.2659968270756214
ADHD,channel,C3_theta_beta_ratio,C4_beta_power,-0.2983606557377049,0.2983606557377049
ADHD,channel,C3_theta_beta_ratio,C4_theta_beta_ratio,0.6248545742993126,0.6248545742993126
ADHD,channel,C3_theta_beta_ratio,P3_delta_power,0.24140666314119513,0.24140666314119513
ADHD,channel,C3_theta_beta_ratio,P3_theta_power,0.34182971972501325,0.34182971972501325
ADHD,channel,C3_theta_beta_ratio,P3_alpha_power,-0.2582760444209413,0.2582760444209413
ADHD,channel,C3_theta_beta_ratio,P3_beta_power,-0.32982548915917503,0.32982548915917503
ADHD,channel,C3_theta_beta_ratio,P3_theta_beta_ratio,0.7773135906927552,0.7773135906927552
ADHD,channel,C3_theta_beta_ratio,P4_delta_power,0.1681121099947118,0.1681121099947118
ADHD,channel,C3_theta_beta_ratio,P4_theta_power,0.2627181385510312,0.2627181385510312
ADHD,channel,C3_theta_beta_ratio,P4_alpha_power,-0.2878900052882073,0.2878900052882073
ADHD,channel,C3_theta_beta_ratio,P4_beta_power,-0.23088313061872026,0.23088313061872026
ADHD,channel,C3_theta_beta_ratio,P4_theta_beta_ratio,0.5299841353781068,0.5299841353781068
ADHD,channel,C3_theta_beta_ratio,O1_delta_power,0.1857218402961396,0.1857218402961396
ADHD,channel,C3_theta_beta_ratio,O1_theta_power,0.2301427815970386,0.2301427815970386
ADHD,channel,C3_theta_beta_ratio,O1_alpha_power,-0.01877313590692755,0.01877313590692755
ADHD,channel,C3_theta_beta_ratio,O1_beta_power,-0.3236911686938128,0.3236911686938128
ADHD,channel,C3_theta_beta_ratio,O1_theta_beta_ratio,0.49048122686409307,0.49048122686409307
ADHD,channel,C3_theta_beta_ratio,O2_delta_power,0.2553146483342147,0.2553146483342147
ADHD,channel,C3_theta_beta_ratio,O2_theta_power,0.26710735060814383,0.26710735060814383
ADHD,channel,C3_theta_beta_ratio,O2_alpha_power,-0.05441565309360127,0.05441565309360127
ADHD,channel,C3_theta_beta_ratio,O2_beta_power,-0.2270756213643575,0.2270756213643575
ADHD,channel,C3_theta_beta_ratio,O2_theta_beta_ratio,0.4250661025912216,0.4250661025912216
ADHD,channel,C3_theta_beta_ratio,F7_delta_power,0.1068746694870439,0.1068746694870439
ADHD,channel,C3_theta_beta_ratio,F7_theta_power,0.3352723426758329,0.3352723426758329
ADHD,channel,C3_theta_beta_ratio,F7_alpha_power,0.19264939185616076,0.19264939185616076
ADHD,channel,C3_theta_beta_ratio,F7_beta_power,-0.21829719725013222,0.21829719725013222
